Date,ES=F,NQ=F,Spread,Spread_Mean,Spread_Std,Z_Score,Signal
2022-12-19,3845.5,11193.25,227.9260937315967,176.79711309311332,86.73082388279552,0.5895133742483177,0
2022-12-20,3849.25,11175.75,235.59789016065133,180.30938680576304,84.71736057911723,0.6526230630527561,0
2022-12-21,3905.75,11334.5,256.521593982799,184.38575218926607,82.3292041862681,0.8761877696561612,0
2022-12-22,3849.25,11054.25,262.82636251094436,188.21304353133357,80.49858616532198,0.9268898068144394,0
2022-12-23,3869.75,11075.25,278.62020679607895,192.37617196337675,78.55179869268368,1.0979256524743968,0
2022-12-27,3855.0,10915.5,299.67060562701954,197.0493772695544,76.39012343302282,1.3433834603951276,0
2022-12-28,3807.5,10772.75,284.1612593554505,200.9196216201306,74.77951121895062,1.1131610300526384,0
2022-12-29,3871.75,11032.75,290.14456955235437,204.33219517143075,74.08673765812648,1.1582690383386178,0
2022-12-30,3861.0,11022.25,281.7476474097871,207.695490935313,72.91570811378196,1.0155857824067038,0
2023-01-03,3846.0,10945.5,283.9475260343547,211.41001105038325,70.97082960435766,1.0220750608150933,0
2023-01-04,3874.5,10999.25,300.40200843082994,215.4794193216888,68.89221829957584,1.2326876852746662,0
2023-01-05,3829.0,10820.25,295.016383333731,219.4887336678528,66.31406120661178,1.1389386849730114,0
2023-01-06,3915.5,11113.5,315.79828031543093,223.75670762861358,64.05932396840645,1.436817733702771,0
2023-01-09,3913.75,11185.5,297.9128892930353,227.88895070668616,60.560643678371,1.15626146509004,0
2023-01-10,3940.75,11282.0,303.286983269963,231.46514485710514,58.50338540411875,1.2276526891006458,0
2023-01-11,3990.0,11476.5,308.94901724418514,235.27089163397898,55.89212166880646,1.3182202323037975,0
2023-01-12,4003.5,11534.25,309.507089028305,238.9247328854846,53.361330774468,1.32272481061496,0
2023-01-13,4018.25,11608.0,307.72951836300354,242.15449937254115,51.5005972353873,1.2732865735662615,0
2023-01-17,4009.5,11624.5,295.28182458703805,245.4318597847393,48.37496068630406,1.0304910659371824,0
2023-01-18,3945.75,11475.75,264.8670942340018,248.50220109408596,43.32103344357329,0.3777586045178611,0
2023-01-19,3915.5,11356.5,261.34133561484487,251.03467118252226,39.30642546645797,0.2622132211212584,0
2023-01-20,3988.5,11677.0,262.5164352998745,253.2816986662746,35.836461321188864,0.25769108592593454,0
2023-01-23,4036.5,11934.0,252.92205345604452,255.22895474950647,32.366758474378415,-0.07127378218267039,0
2023-01-24,4032.75,11909.5,254.66256845672115,256.69359508772857,30.21334952911591,-0.06722282244973096,0
2023-01-25,4032.0,11873.25,262.03628963119127,257.8523035432173,29.019830331306245,0.14417679359966193,0
2023-01-26,4075.5,12106.75,253.2083201349487,258.6485143108353,28.20112662649442,-0.19290698020467184,0
2023-01-27,4084.25,12222.25,236.07446370318897,259.1080217084379,27.588181469272776,-0.8349067165192924,0
2023-01-30,4032.5,11968.0,241.30256325102437,259.5075335856963,27.142925833509317,-0.6707077360170577,0
2023-01-31,4090.0,12152.0,257.5676750826792,260.3516343589502,26.25278104251861,-0.10604435666309533,0
2023-02-01,4132.25,12414.25,241.0467543101331,260.7950827127662,25.682642751236227,-0.7689367715743549,0
2023-02-02,4191.5,12846.75,203.37235684921325,260.3541353666279,26.439283662542326,-2.155193735378813,1
2023-02-03,4147.75,12624.0,209.54122282475055,259.8833146031321,27.091383397122677,-1.8582325989202997,0
2023-02-06,4123.5,12515.5,209.60636068488884,259.379049674757,27.744082448598565,-1.7939929742525096,0
2023-02-07,4175.75,12776.75,203.30954256543143,259.11482029290926,28.205242648875984,-1.9785427277542582,0
2023-02-08,4130.5,12545.25,209.9393067554961,258.52972492174086,28.85860884680401,-1.6837408353322614,0
2023-02-09,4091.75,12425.5,198.02559946288375,257.8977368857608,29.762633975322686,-2.0116545287127243,1
2023-02-10,4099.75,12346.25,223.78573472017388,257.8429240130305,29.823328775847237,-1.1419647199288567,0
2023-02-13,4147.25,12540.5,227.75379435766808,257.92900212923433,29.72715045809769,-1.0150723263603798,0
2023-02-14,4145.5,12631.0,205.72250425312905,257.54921020875616,30.250337539355556,-1.7132604186052736,0
2023-02-15,4158.25,12730.0,196.28634159733429,257.1246659616884,30.93220518859853,-1.966827906171359,0
2023-02-16,4099.75,12482.5,193.25174823682028,256.3277075480667,31.952067523941587,-1.9740806839489748,0
