Date,ES=F,NQ=F
2021-08-12,4454.5,15078.5
2021-08-13,4462.5,15125.75
2021-08-16,4474.0,15134.0
2021-08-17,4443.5,14997.5
2021-08-18,4394.5,14849.25
2021-08-19,4401.5,14928.0
2021-08-20,4437.0,15086.75
2021-08-23,4475.5,15304.5
2021-08-24,4482.5,15355.5
2021-08-25,4493.0,15364.25
2021-08-26,4466.5,15274.75
2021-08-27,4505.5,15426.5
2021-08-30,4525.25,15597.5
2021-08-31,4520.5,15582.5
2021-09-01,4521.25,15609.25
2021-09-02,4535.25,15601.0
2021-09-03,4534.5,15651.5
2021-09-07,4519.25,15674.75
2021-09-08,4512.5,15620.0
2021-09-09,4492.25,15558.75
2021-09-10,4458.25,15441.5
2021-09-13,4469.0,15436.75
2021-09-14,4444.5,15387.0
2021-09-15,4481.75,15504.0
2021-09-16,4474.25,15517.75
2021-09-17,4464.330078125,15486.669921875
2021-09-20,4348.25,15009.5
2021-09-21,4343.25,15024.0
2021-09-22,4384.0,15163.5
2021-09-23,4438.0,15303.5
2021-09-24,4445.75,15318.75
2021-09-27,4433.0,15194.75
2021-09-28,4343.5,14764.75
2021-09-29,4349.75,14739.75
2021-09-30,4297.75,14682.5
2021-10-01,4343.75,14761.75
2021-10-04,4291.25,14462.25
2021-10-05,4334.0,14655.25
2021-10-06,4354.0,14759.0
2021-10-07,4390.0,14881.25
2021-10-08,4382.25,14808.25
2021-10-11,4351.0,14700.5
2021-10-12,4340.75,14653.25
2021-10-13,4355.0,14764.25
2021-10-14,4429.0,15037.25
2021-10-15,4462.5,15134.5
2021-10-18,4477.5,15290.5
2021-10-19,4511.25,15398.5
2021-10-20,4528.0,15377.5
2021-10-21,4541.75,15478.75
2021-10-22,4536.5,15341.0
2021-10-25,4558.0,15495.75
2021-10-26,4565.25,15545.0
2021-10-27,4544.5,15587.25
2021-10-28,4587.5,15764.75
2021-10-29,4597.0,15838.5
2021-11-01,4605.75,15894.25
2021-11-02,4623.5,15961.25
2021-11-03,4652.25,16129.75
2021-11-04,4673.25,16330.75
2021-11-05,4690.25,16351.75
2021-11-08,4694.0,16327.75
2021-11-09,4678.25,16212.75
2021-11-10,4642.0,15980.5
2021-11-11,4643.0,16022.75
2021-11-12,4678.25,16192.75
2021-11-15,4679.0,16187.75
2021-11-16,4696.0,16300.75
2021-11-17,4686.25,16311.5
2021-11-18,4701.5,16481.25
2021-11-19,4694.5,16575.0
2021-11-22,4679.75,16382.0
2021-11-23,4688.5,16312.0
2021-11-24,4699.0,16366.0
2021-11-26,4595.75,16051.0
2021-11-29,4651.0,16390.75
2021-11-30,4566.25,16150.5
2021-12-01,4508.5,15869.75
2021-12-02,4575.75,15988.5
2021-12-03,4537.5,15717.75
2021-12-06,4590.0,15842.75
2021-12-07,4685.0,16318.0
2021-12-08,4699.0,16392.25
2021-12-09,4667.0,16148.75
2021-12-10,4711.0,16329.75
2021-12-13,4668.75,16082.0
2021-12-14,4637.0,15924.75
2021-12-15,4709.5,16288.0
2021-12-16,4668.75,15870.5
2021-12-17,4636.4599609375,15717.3203125
2021-12-20,4558.5,15621.25
2021-12-21,4640.75,15980.0
2021-12-22,4686.0,16169.75
2021-12-23,4715.75,16299.0
2021-12-27,4782.25,16560.0
2021-12-28,4778.5,16488.0
2021-12-29,4784.5,16490.5
2021-12-30,4772.25,16430.25
2021-12-31,4758.5,16320.75
2022-01-03,4786.0,16485.5
2022-01-04,4784.25,16275.75
2022-01-05,4692.5,15766.5
2022-01-06,4687.5,15759.0
2022-01-07,4667.75,15581.0
2022-01-10,4662.25,15608.0
2022-01-11,4705.0,15831.0
2022-01-12,4716.25,15887.25
2022-01-13,4652.0,15490.25
2022-01-14,4654.75,15595.75
2022-01-18,4571.25,15206.0
2022-01-19,4524.25,15033.5
2022-01-20,4474.75,14841.0
2022-01-21,4390.0,14426.5
2022-01-24,4403.75,14501.0
2022-01-25,4349.0,14140.75
2022-01-26,4341.5,14158.5
2022-01-27,4317.75,13986.75
2022-01-28,4423.25,14433.0
2022-01-31,4504.25,14905.0
2022-02-01,4535.0,14994.75
2022-02-02,4577.25,15114.5
2022-02-03,4469.0,14492.25
2022-02-04,4492.5,14685.5
2022-02-07,4475.75,14559.75
2022-02-08,4512.5,14734.5
2022-02-09,4577.75,15038.25
2022-02-10,4497.5,14701.0
2022-02-11,4409.5,14240.5
2022-02-14,4394.0,14253.0
2022-02-15,4464.5,14609.5
2022-02-16,4470.0,14600.0
2022-02-17,4374.5,14164.75
2022-02-18,4343.5,13996.0
2022-02-22,4300.0,13862.75
2022-02-23,4222.0,13507.5
2022-02-24,4284.0,13966.5
2022-02-25,4380.0,14180.5
2022-02-28,4368.0,14228.0
2022-03-01,4303.75,14005.5
2022-03-02,4381.75,14239.25
2022-03-03,4359.25,14030.5
2022-03-04,4327.25,13839.75
2022-03-07,4198.5,13320.75
2022-03-08,4168.75,13267.0
2022-03-09,4275.25,13734.75
2022-03-10,4257.25,13586.0
2022-03-11,4201.5,13292.0
2022-03-14,4172.0,13045.5
2022-03-15,4262.0,13451.75
2022-03-16,4358.0,13953.0
2022-03-17,4410.25,14111.75
2022-03-18,4409.35009765625,14095.3095703125
2022-03-21,4452.25,14370.5
2022-03-22,4505.0,14654.0
2022-03-23,4447.5,14447.0
2022-03-24,4512.5,14763.75
2022-03-25,4536.5,14755.75
2022-03-28,4568.0,14985.25
2022-03-29,4625.5,15237.75
2022-03-30,4596.0,15071.5
2022-03-31,4530.75,14868.75
2022-04-01,4539.25,14863.75
2022-04-04,4577.75,15164.25
2022-04-05,4520.25,14828.0
2022-04-06,4475.75,14505.25
2022-04-07,4496.25,14536.0
2022-04-08,4483.5,14327.0
2022-04-11,4409.0,14000.0
2022-04-12,4393.0,13945.0
2022-04-13,4442.25,14221.5
2022-04-14,4387.5,13893.75
2022-04-18,4386.75,13907.75
2022-04-19,4459.25,14217.25
2022-04-20,4455.5,14004.75
2022-04-21,4390.5,13728.25
2022-04-22,4267.25,13353.5
2022-04-25,4292.75,13535.75
2022-04-26,4170.5,13016.0
2022-04-27,4180.25,13009.0
2022-04-28,4283.5,13454.75
2022-04-29,4127.5,12852.0
2022-05-02,4151.0,13073.0
2022-05-03,4169.25,13087.5
2022-05-04,4295.25,13531.25
2022-05-05,4143.25,12858.0
2022-05-06,4119.5,12695.75
2022-05-09,3987.5,12193.75
2022-05-10,3996.75,12349.0
2022-05-11,3930.25,11969.75
2022-05-12,3927.25,11947.25
2022-05-13,4019.75,12382.75
2022-05-16,4004.75,12244.75
2022-05-17,4084.75,12560.25
2022-05-18,3922.75,11935.5
2022-05-19,3897.75,11878.25
2022-05-20,3899.5,11840.75
2022-05-23,3971.75,12035.25
2022-05-24,3940.5,11771.0
2022-05-25,3976.75,11942.25
2022-05-26,4055.75,12279.25
2022-05-27,4155.75,12677.75
2022-05-31,4131.25,12646.5
2022-06-01,4099.0,12551.0
2022-06-02,4175.25,12893.75
2022-06-03,4107.0,12551.0
2022-06-06,4120.5,12605.0
2022-06-07,4158.75,12711.5
2022-06-08,4114.0,12615.75
2022-06-09,4016.25,12275.0
2022-06-10,3899.0,11840.0
2022-06-13,3750.5,11296.5
2022-06-14,3736.75,11314.25
2022-06-15,3789.25,11593.75
2022-06-16,3668.25,11124.75
2022-06-17,3663.760009765625,11130.3896484375
2022-06-21,3767.75,11577.25
2022-06-22,3762.75,11565.75
2022-06-23,3799.75,11737.5
2022-06-24,3916.25,12140.5
2022-06-27,3903.75,12040.5
2022-06-28,3825.5,11674.25
2022-06-29,3821.25,11691.0
2022-06-30,3789.5,11529.5
2022-07-01,3827.25,11611.25
2022-07-05,3834.0,11808.5
2022-07-06,3848.25,11880.25
2022-07-07,3905.0,12138.5
2022-07-08,3901.25,12152.0
2022-07-11,3856.75,11884.25
2022-07-12,3823.75,11779.0
2022-07-13,3804.5,11762.25
2022-07-14,3793.25,11797.5
2022-07-15,3865.0,12007.5
2022-07-18,3833.75,11907.0
2022-07-19,3937.5,12274.0
2022-07-20,3962.5,12465.25
2022-07-21,4001.25,12640.0
2022-07-22,3965.0,12423.5
2022-07-25,3970.0,12354.5
2022-07-26,3923.25,12112.5
2022-07-27,4024.5,12619.0
2022-07-28,4073.5,12737.5
2022-07-29,4133.5,12971.5
2022-08-01,4120.5,12962.5
2022-08-02,4093.75,12924.5
2022-08-03,4156.25,13271.5
2022-08-04,4152.25,13327.0
2022-08-05,4146.75,13228.75
2022-08-08,4141.75,13183.25
2022-08-09,4124.5,13031.5
2022-08-10,4210.0,13392.0
2022-08-11,4209.75,13311.25
2022-08-12,4281.0,13577.75
2022-08-15,4298.25,13681.25
2022-08-16,4307.75,13658.25
2022-08-17,4276.75,13493.25
2022-08-18,4286.5,13523.25
2022-08-19,4231.5,13268.5
2022-08-22,4141.25,12909.75
2022-08-23,4130.5,12896.5
2022-08-24,4142.75,12929.75
2022-08-25,4201.0,13156.0
2022-08-26,4059.5,12620.5
2022-08-29,4031.25,12492.75
2022-08-30,3987.5,12358.75
2022-08-31,3956.5,12285.25
2022-09-01,3968.75,12292.25
2022-09-02,3924.5,12104.25
2022-09-06,3910.5,12019.0
2022-09-07,3980.0,12263.25
2022-09-08,4005.5,12321.75
2022-09-09,4067.25,12592.5
2022-09-12,4110.75,12740.75
2022-09-13,3931.25,12036.5
2022-09-14,3947.5,12142.0
2022-09-15,3902.0,11934.75
2022-09-16,3871.239990234375,11814.580078125
2022-09-19,3917.25,12024.0
2022-09-20,3872.75,11922.25
2022-09-21,3806.25,11710.0
2022-09-22,3772.0,11565.5
2022-09-23,3709.0,11376.75
2022-09-26,3670.0,11316.25
2022-09-27,3661.0,11333.75
2022-09-28,3732.0,11555.75
2022-09-29,3654.25,11228.25
2022-09-30,3601.5,11035.5
2022-10-03,3690.25,11285.75
2022-10-04,3803.25,11640.75
2022-10-05,3794.0,11623.75
2022-10-06,3756.75,11541.75
2022-10-07,3653.25,11101.5
2022-10-10,3625.25,10984.5
2022-10-11,3599.25,10845.0
2022-10-12,3588.5,10840.5
2022-10-13,3681.75,11083.75
2022-10-14,3597.5,10744.0
2022-10-17,3689.25,11110.25
2022-10-18,3732.75,11198.75
2022-10-19,3707.25,11153.25
2022-10-20,3675.25,11090.75
2022-10-21,3764.0,11358.5
2022-10-24,3809.25,11478.75
2022-10-25,3870.25,11713.5
2022-10-26,3841.0,11446.0
2022-10-27,3819.5,11235.25
2022-10-28,3911.25,11587.0
2022-10-31,3883.0,11447.25
2022-11-01,3866.0,11332.0
2022-11-02,3768.75,10944.5
2022-11-03,3727.75,10728.0
2022-11-04,3779.5,10890.25
2022-11-07,3815.25,11014.25
2022-11-08,3835.25,11094.25
2022-11-09,3755.5,10830.75
2022-11-10,3961.0,11632.25
2022-11-11,4000.25,11848.0
2022-11-14,3966.0,11734.75
2022-11-15,3999.5,11904.25
2022-11-16,3968.5,11739.5
2022-11-17,3955.25,11710.5
2022-11-18,3974.0,11708.0
2022-11-21,3958.0,11588.0
2022-11-22,4010.25,11754.5
2022-11-23,4033.0,11862.75
2022-11-25,4032.5,11782.75
2022-11-28,3970.25,11616.25
2022-11-29,3962.0,11524.75
2022-11-30,4081.25,12042.25
2022-12-01,4081.75,12062.75
2022-12-02,4075.5,12010.25
2022-12-05,4003.25,11805.75
2022-12-06,3945.0,11566.0
2022-12-07,3936.75,11509.5
2022-12-08,3965.75,11645.5
2022-12-09,3936.25,11569.75
2022-12-12,3991.75,11711.75
2022-12-13,4022.25,11839.75
2022-12-14,3998.0,11750.75
2022-12-15,3897.0,11347.25
2022-12-16,3871.469970703125,11327.0400390625
2022-12-19,3845.5,11193.25
2022-12-20,3849.25,11175.75
2022-12-21,3905.75,11334.5
2022-12-22,3849.25,11054.25
2022-12-23,3869.75,11075.25
2022-12-27,3855.0,10915.5
2022-12-28,3807.5,10772.75
2022-12-29,3871.75,11032.75
2022-12-30,3861.0,11022.25
2023-01-03,3846.0,10945.5
2023-01-04,3874.5,10999.25
2023-01-05,3829.0,10820.25
2023-01-06,3915.5,11113.5
2023-01-09,3913.75,11185.5
2023-01-10,3940.75,11282.0
2023-01-11,3990.0,11476.5
2023-01-12,4003.5,11534.25
2023-01-13,4018.25,11608.0
2023-01-17,4009.5,11624.5
2023-01-18,3945.75,11475.75
2023-01-19,3915.5,11356.5
2023-01-20,3988.5,11677.0
2023-01-23,4036.5,11934.0
2023-01-24,4032.75,11909.5
2023-01-25,4032.0,11873.25
2023-01-26,4075.5,12106.75
2023-01-27,4084.25,12222.25
2023-01-30,4032.5,11968.0
2023-01-31,4090.0,12152.0
2023-02-01,4132.25,12414.25
2023-02-02,4191.5,12846.75
2023-02-03,4147.75,12624.0
2023-02-06,4123.5,12515.5
2023-02-07,4175.75,12776.75
2023-02-08,4130.5,12545.25
2023-02-09,4091.75,12425.5
2023-02-10,4099.75,12346.25
2023-02-13,4147.25,12540.5
2023-02-14,4145.5,12631.0
2023-02-15,4158.25,12730.0
2023-02-16,4099.75,12482.5
2023-02-17,4087.5,12390.0
2023-02-21,4005.75,12096.75
2023-02-22,3999.0,12097.5
2023-02-23,4018.75,12207.5
2023-02-24,3975.75,11997.0
2023-02-27,3988.0,12083.25
2023-02-28,3975.5,12072.25
2023-03-01,3956.5,11961.75
2023-03-02,3984.75,12062.0
2023-03-03,4049.75,12311.25
2023-03-06,4052.5,12323.5
2023-03-07,3989.75,12169.0
2023-03-08,3995.0,12228.25
2023-03-09,3920.0,12007.25
2023-03-10,3862.75,11840.25
2023-03-13,3856.75,11931.75
2023-03-14,3920.5,12207.0
2023-03-15,3892.75,12247.75
2023-03-16,3960.5,12583.0
2023-03-17,3957.050048828125,12594.650390625
2023-03-20,3983.0,12688.5
2023-03-21,4035.75,12867.25
2023-03-22,3970.5,12707.0
2023-03-23,3978.0,12854.0
2023-03-24,4001.25,12890.25
2023-03-27,4007.25,12788.5
2023-03-28,4001.5,12732.5
2023-03-29,4057.5,12965.0
2023-03-30,4080.0,13082.0
2023-03-31,4137.75,13301.75
2023-04-03,4153.75,13270.0
2023-04-04,4129.0,13219.0
2023-04-05,4117.25,13079.75
2023-04-06,4132.0,13170.75
2023-04-10,4136.25,13158.0
2023-04-11,4136.5,13074.75
2023-04-12,4119.0,12952.25
2023-04-13,4172.75,13209.75
2023-04-14,4163.75,13181.25
2023-04-17,4176.75,13186.5
2023-04-18,4180.0,13193.0
2023-04-19,4178.5,13183.0
2023-04-20,4152.5,13074.25
2023-04-21,4156.75,13090.5
2023-04-24,4159.5,13056.5
2023-04-25,4093.25,12809.5
2023-04-26,4076.0,12887.75
2023-04-27,4153.75,13231.25
2023-04-28,4188.5,13320.25
2023-05-01,4185.75,13306.75
2023-05-02,4136.75,13184.5
2023-05-03,4107.5,13100.75
2023-05-04,4075.75,13043.75
2023-05-05,4150.25,13317.75
2023-05-08,4152.75,13352.25
2023-05-09,4134.0,13264.75
2023-05-10,4152.0,13409.5
2023-05-11,4143.75,13446.5
2023-05-12,4138.0,13396.25
2023-05-15,4150.0,13468.0
2023-05-16,4123.0,13483.25
2023-05-17,4171.5,13643.5
2023-05-18,4212.0,13894.0
2023-05-19,4204.75,13858.0
2023-05-22,4205.0,13902.5
2023-05-23,4158.75,13728.75
2023-05-24,4126.0,13650.25
2023-05-25,4159.75,13976.5
2023-05-26,4213.25,14332.5
2023-05-30,4215.0,14396.75
2023-05-31,4190.5,14300.5
2023-06-01,4228.0,14472.25
2023-06-02,4288.0,14575.25
2023-06-05,4281.0,14588.75
2023-06-06,4289.75,14586.5
2023-06-07,4274.25,14331.5
2023-06-08,4298.25,14503.0
2023-06-09,4304.75,14556.25
2023-06-12,4342.75,14800.5
2023-06-13,4371.75,14914.25
2023-06-14,4374.25,15012.75
2023-06-15,4426.5,15188.0
2023-06-16,4453.35009765625,15316.6103515625
2023-06-20,4434.75,15256.5
2023-06-21,4409.25,15044.0
2023-06-22,4423.75,15214.75
2023-06-23,4389.0,15058.25
2023-06-26,4370.25,14856.5
2023-06-27,4418.75,15111.5
2023-06-28,4417.5,15130.0
2023-06-29,4435.75,15100.25
2023-06-30,4488.25,15337.0
2023-07-03,4492.25,15364.75
2023-07-05,4483.75,15360.75
2023-07-06,4447.0,15238.0
2023-07-07,4434.0,15181.75
2023-07-10,4444.25,15187.0
2023-07-11,4473.5,15260.0
2023-07-12,4507.5,15444.75
2023-07-13,4543.5,15711.5
2023-07-14,4536.75,15694.25
2023-07-17,4553.75,15840.75
2023-07-18,4587.75,15974.75
2023-07-19,4597.0,15959.25
2023-07-20,4565.5,15592.25
2023-07-21,4564.75,15540.0
2023-07-24,4583.5,15561.25
2023-07-25,4596.0,15673.0
2023-07-26,4595.25,15610.75
2023-07-27,4564.25,15571.0
2023-07-28,4606.5,15847.5
2023-07-31,4614.5,15857.5
2023-08-01,4601.25,15817.25
2023-08-02,4537.25,15473.0
2023-08-03,4521.75,15438.75
2023-08-04,4498.0,15354.0
2023-08-07,4537.75,15485.5
2023-08-08,4518.5,15354.25
2023-08-09,4485.75,15178.25
2023-08-10,4485.75,15201.25
2023-08-11,4480.75,15095.75
2023-08-14,4506.0,15270.25
2023-08-15,4454.0,15106.5
2023-08-16,4420.0,14942.25
2023-08-17,4384.5,14778.0
2023-08-18,4382.75,14744.0
2023-08-21,4412.5,14985.75
2023-08-22,4399.25,14958.5
2023-08-23,4447.0,15195.5
2023-08-24,4386.0,14862.0
2023-08-25,4414.25,14979.25
2023-08-28,4442.25,15092.5
2023-08-29,4506.75,15415.75
2023-08-30,4524.25,15501.25
2023-08-31,4516.0,15538.5
2023-09-01,4521.5,15516.25
2023-09-05,4502.5,15534.5
2023-09-06,4471.5,15399.5
2023-09-07,4456.25,15282.25
2023-09-08,4461.75,15297.5
2023-09-11,4490.25,15475.75
2023-09-12,4465.0,15304.75
2023-09-13,4468.75,15356.25
2023-09-14,4506.0,15478.0
2023-09-15,4491.72021484375,15435.2001953125
2023-09-18,4501.5,15414.5
2023-09-19,4490.0,15375.25
2023-09-20,4447.0,15152.0
2023-09-21,4372.0,14862.75
2023-09-22,4361.0,14869.5
2023-09-25,4378.75,14935.25
2023-09-26,4314.75,14715.0
2023-09-27,4313.5,14739.0
2023-09-28,4337.5,14859.75
2023-09-29,4325.5,14866.5
2023-10-02,4324.25,14984.75
2023-10-03,4264.75,14714.5
2023-10-04,4297.75,14923.75
2023-10-05,4290.75,14861.75
2023-10-06,4341.5,15112.0
2023-10-09,4368.75,15187.0
2023-10-10,4391.5,15270.75
2023-10-11,4409.75,15380.0
2023-10-12,4380.5,15315.0
2023-10-13,4357.25,15120.25
2023-10-16,4401.0,15289.5
2023-10-17,4401.75,15240.75
2023-10-18,4342.25,15025.25
2023-10-19,4303.0,14890.0
2023-10-20,4248.5,14664.0
2023-10-23,4241.75,14712.0
2023-10-24,4271.25,14846.5
2023-10-25,4209.75,14478.25
2023-10-26,4156.5,14194.0
2023-10-27,4137.75,14265.25
2023-10-30,4185.75,14416.5
2023-10-31,4212.25,14490.25
2023-11-01,4256.0,14744.5
2023-11-02,4335.75,14998.0
2023-11-03,4376.0,15178.75
2023-11-06,4384.25,15232.5
2023-11-07,4396.0,15374.25
2023-11-08,4399.5,15386.5
2023-11-09,4362.25,15256.0
2023-11-10,4430.5,15596.25
2023-11-13,4425.25,15547.0
2023-11-14,4511.0,15879.75
2023-11-15,4519.25,15889.25
2023-11-16,4523.25,15897.5
2023-11-17,4527.5,15895.75
2023-11-20,4562.25,16086.5
2023-11-21,4551.25,15990.25
2023-11-22,4567.25,16049.25
2023-11-23,4569.5,16062.5
2023-11-24,4568.25,16021.0
2023-11-27,4561.0,16008.75
2023-11-28,4563.0,16048.0
2023-11-29,4559.25,16023.75
2023-11-30,4576.75,15985.5
2023-12-01,4600.75,16023.75
2023-12-04,4576.5,15869.0
2023-12-05,4575.0,15908.75
2023-12-06,4556.0,15815.25
2023-12-07,4589.5,16038.75
2023-12-08,4607.5,16098.25
2023-12-11,4626.0,16237.0
2023-12-12,4645.75,16362.75
2023-12-13,4708.25,16563.75
2023-12-14,4721.75,16541.5
2023-12-15,4694.27001953125,16530.23046875
2023-12-18,4793.0,16939.75
2023-12-19,4820.25,17023.0
2023-12-20,4749.75,16766.25
2023-12-21,4796.75,16956.5
2023-12-22,4805.25,16980.0
2023-12-26,4825.0,17083.5
2023-12-27,4833.5,17113.25
2023-12-28,4832.25,17090.5
2023-12-29,4820.0,17023.5
2024-01-02,4787.25,16720.0
2024-01-03,4746.5,16538.0
2024-01-04,4729.5,16445.0
2024-01-05,4734.75,16460.25
2024-01-08,4801.25,16803.75
2024-01-09,4792.75,16830.25
2024-01-10,4820.25,16945.25
2024-01-11,4815.5,16966.25
2024-01-12,4816.5,16969.25
2024-01-16,4798.5,16966.5
2024-01-17,4771.25,16869.75
2024-01-18,4811.25,17110.0
2024-01-19,4869.5,17438.5
2024-01-22,4881.0,17458.5
2024-01-23,4895.0,17531.25
2024-01-24,4898.0,17621.0
2024-01-25,4923.25,17634.5
2024-01-26,4916.25,17527.0
2024-01-29,4954.5,17706.0
2024-01-30,4951.0,17588.5
2024-01-31,4870.5,17242.25
2024-02-01,4928.5,17436.75
2024-02-02,4980.25,17732.75
2024-02-05,4962.0,17700.0
2024-02-06,4974.75,17660.0
2024-02-07,5015.25,17841.75
2024-02-08,5017.75,17868.25
2024-02-09,5044.0,18039.25
2024-02-12,5041.25,17965.0
2024-02-13,4971.25,17676.75
2024-02-14,5018.0,17881.0
2024-02-15,5046.5,17912.75
2024-02-16,5019.75,17744.0
2024-02-20,4991.5,17607.25
2024-02-21,4996.25,17536.75
2024-02-22,5097.75,18047.5
2024-02-23,5101.5,17991.0
2024-02-26,5080.25,17977.0
2024-02-27,5090.0,18021.0
2024-02-28,5081.0,17915.25
2024-02-29,5103.75,18082.75
2024-03-01,5146.0,18338.25
2024-03-04,5138.25,18262.0
2024-03-05,5085.75,17930.25
2024-03-06,5111.75,18044.25
2024-03-07,5161.75,18316.25
2024-03-08,5129.0,18046.75
2024-03-11,5123.0,17971.0
2024-03-12,5177.25,18227.75
2024-03-13,5168.0,18078.5
2024-03-14,5153.75,18024.5
2024-03-15,5101.669921875,17854.75
2024-03-18,5214.75,18231.5
2024-03-19,5241.75,18270.0
2024-03-20,5286.75,18479.75
2024-03-21,5302.5,18561.75
2024-03-22,5293.25,18574.75
2024-03-25,5278.25,18513.5
2024-03-26,5265.25,18449.0
2024-03-27,5308.25,18503.75
2024-03-28,5308.5,18475.0
2024-04-01,5295.25,18497.25
2024-04-02,5260.5,18330.0
2024-04-03,5266.5,18373.25
2024-04-04,5197.25,18076.75
2024-04-05,5253.0,18300.75
2024-04-08,5253.25,18295.0
2024-04-09,5260.25,18359.75
2024-04-10,5207.75,18196.75
2024-04-11,5243.25,18485.0
2024-04-12,5167.5,18179.25
2024-04-15,5104.0,17876.25
2024-04-16,5092.5,17881.25
2024-04-17,5062.25,17658.5
2024-04-18,5049.0,17547.25
2024-04-19,5003.75,17180.75
2024-04-22,5047.5,17350.0
2024-04-23,5106.5,17606.75
2024-04-24,5107.5,17664.5
2024-04-25,5082.25,17567.5
2024-04-26,5131.5,17845.75
2024-04-29,5147.0,17904.25
2024-04-30,5067.0,17571.25
2024-05-01,5046.5,17438.25
2024-05-02,5091.5,17649.75
2024-05-03,5154.75,18000.75
2024-05-06,5206.5,18195.5
2024-05-07,5213.75,18199.5
2024-05-08,5212.75,18186.5
2024-05-09,5239.0,18214.5
2024-05-10,5246.25,18255.0
2024-05-13,5245.5,18295.5
2024-05-14,5269.5,18415.0
2024-05-15,5333.0,18691.75
2024-05-16,5320.25,18650.0
2024-05-17,5327.25,18635.25
2024-05-20,5331.75,18763.0
2024-05-21,5345.25,18799.25
2024-05-22,5328.0,18786.75
2024-05-23,5285.25,18696.25
2024-05-24,5321.5,18876.0
2024-05-28,5324.75,18940.5
2024-05-29,5284.0,18802.75
2024-05-30,5253.0,18606.5
2024-05-31,5295.5,18591.0
2024-06-03,5297.25,18646.25
2024-06-04,5304.0,18701.0
2024-06-05,5366.0,19074.25
2024-06-06,5364.0,19060.25
2024-06-07,5355.75,19037.75
2024-06-10,5371.25,19109.75
2024-06-11,5384.0,19242.25
2024-06-12,5427.5,19496.5
2024-06-13,5438.5,19602.5
2024-06-14,5437.5,19685.5
2024-06-17,5478.5,19921.25
2024-06-18,5491.0,19919.25
2024-06-20,5476.75,19763.25
2024-06-21,5471.89013671875,19747.2890625
2024-06-24,5517.0,19750.75
2024-06-25,5537.0,19972.25
2024-06-26,5543.5,20012.5
2024-06-27,5546.0,20039.5
2024-06-28,5521.5,19927.25
2024-07-01,5533.75,20052.0
2024-07-02,5568.75,20255.25
2024-07-03,5590.25,20411.5
2024-07-05,5621.5,20620.75
2024-07-08,5625.25,20659.75
2024-07-09,5631.25,20678.5
2024-07-10,5688.0,20899.75
2024-07-11,5639.75,20441.75
2024-07-12,5664.75,20524.0
2024-07-15,5683.0,20583.75
2024-07-16,5717.25,20598.0
2024-07-17,5639.0,19997.5
2024-07-18,5594.5,19899.25
2024-07-19,5553.75,19713.0
2024-07-22,5610.75,20001.0
2024-07-23,5599.25,19925.0
2024-07-24,5472.0,19203.25
2024-07-25,5441.25,18992.25
2024-07-26,5499.0,19174.5
2024-07-29,5503.0,19209.25
2024-07-30,5472.5,18936.25
2024-07-31,5558.0,19505.25
2024-08-01,5480.25,19023.25
2024-08-02,5376.0,18556.25
2024-08-05,5217.5,18013.25
2024-08-06,5266.25,18179.0
2024-08-07,5227.5,17966.5
2024-08-08,5348.25,18525.25
2024-08-09,5370.25,18616.0
2024-08-12,5369.75,18639.5
2024-08-13,5459.0,19104.25
2024-08-14,5477.0,19115.0
2024-08-15,5567.5,19581.25
2024-08-16,5578.25,19605.75
2024-08-19,5630.0,19857.75
2024-08-20,5619.75,19809.5
2024-08-21,5641.5,19909.5
2024-08-22,5594.0,19578.25
2024-08-23,5652.5,19790.75
2024-08-26,5637.0,19591.25
2024-08-27,5644.75,19653.75
2024-08-28,5610.25,19415.75
2024-08-29,5610.0,19393.25
2024-08-30,5661.0,19623.0
2024-09-03,5541.75,19006.5
2024-09-04,5530.0,18962.5
2024-09-05,5512.25,18963.5
2024-09-06,5419.5,18458.25
2024-09-09,5479.5,18692.25
2024-09-10,5504.0,18864.0
2024-09-11,5561.25,19271.0
2024-09-12,5602.25,19447.25
2024-09-13,5629.75,19530.25
2024-09-16,5638.0,19433.0
2024-09-17,5639.0,19439.25
2024-09-18,5620.75,19349.25
2024-09-19,5717.75,19850.25
2024-09-20,5699.990234375,19808.009765625
2024-09-23,5776.75,20080.0
2024-09-24,5792.0,20167.75
2024-09-25,5779.0,20192.0
2024-09-26,5804.5,20346.25
2024-09-27,5791.25,20221.5
2024-09-30,5814.25,20261.25
2024-10-01,5759.75,19975.0
2024-10-02,5760.25,20009.75
2024-10-03,5749.5,19990.25
2024-10-04,5800.0,20227.25
2024-10-07,5744.75,19992.75
2024-10-08,5800.5,20298.5
2024-10-09,5841.25,20463.5
2024-10-10,5829.0,20429.75
2024-10-11,5859.75,20450.0
2024-10-14,5908.25,20619.25
2024-10-15,5862.75,20342.0
2024-10-16,5887.0,20349.5
2024-10-17,5887.0,20368.0
2024-10-18,5906.0,20483.5
2024-10-21,5896.25,20519.5
2024-10-22,5892.5,20542.0
2024-10-23,5837.75,20220.5
2024-10-24,5849.0,20380.25
2024-10-25,5846.0,20498.75
2024-10-28,5861.5,20497.0
2024-10-29,5871.0,20696.5
2024-10-30,5852.0,20534.75
2024-10-31,5738.5,20021.75
2024-11-01,5758.25,20153.25
2024-11-04,5743.25,20086.0
2024-11-05,5812.25,20341.75
2024-11-06,5958.25,20894.0
2024-11-07,6003.75,21224.75
2024-11-08,6025.25,21231.25
